,attacking,attacked,attack,support,neutral
7894,61.0,93.0,0.3303143084049225,0.20374618470668796,0.4659395515918732
7896,61.0,95.0,0.9679007530212402,0.00025648195878602564,0.03184271603822708
7905,62.0,54.0,0.9454066157341005,0.03859041258692741,0.016002962365746498
7909,62.0,58.0,0.9118372201919556,0.002827637130394578,0.08533519506454468
7911,62.0,60.0,0.9999879598617554,3.9137734719751904e-10,1.2032897757308094e-05
7912,62.0,61.0,0.3294735252857208,0.010598704218864441,0.6599278450012207
7915,62.0,64.0,0.9454066157341005,0.03859041258692741,0.016002962365746498
7919,62.0,68.0,0.9118372201919556,0.0028276396915316577,0.08533519506454468
7921,62.0,70.0,0.9999879598617554,3.9137734719751904e-10,1.2032897757308094e-05
7922,62.0,71.0,0.32947349548339844,0.010598714463412762,0.6599277853965759
7926,62.0,75.0,0.9118372201919556,0.0028276396915316577,0.08533519506454468
7928,62.0,77.0,0.9999879598617554,3.9137659779697737e-10,1.2032852282573005e-05
7931,62.0,80.0,0.6699199080467224,0.0014812551671639087,0.3285987973213196
7937,62.0,86.0,0.8751694560050964,0.05577647313475609,0.06905407458543777
7940,62.0,89.0,0.9454066157341005,0.03859037533402443,0.016002962365746498
7944,62.0,93.0,0.9118373394012452,0.0028276373632252216,0.0853351280093193
7946,62.0,95.0,0.9999879598617554,3.9137809659806077e-10,1.2032920494675635e-05
7947,62.0,96.0,0.8069962859153748,0.004301681648939848,0.1887020617723465
7961,63.0,60.0,0.7928997278213501,0.000348771718563512,0.20675146579742432
7971,63.0,70.0,0.7928996086120605,0.00034877134021371603,0.20675161480903625
7978,63.0,77.0,0.7929000258445741,0.00034877151483669877,0.20675118267536166
7996,63.0,95.0,0.7928996682167053,0.00034877235884778196,0.20675154030323029
8001,64.0,50.0,0.8714961409568787,0.0024999566376209263,0.1260039508342743
8003,64.0,52.0,0.2060585767030716,0.00018216815078631046,0.7937592267990112
8005,64.0,54.0,0.35939449071884155,0.5986710786819458,0.04193438962101936
8009,64.0,58.0,0.5237689614295961,0.0001455471501685679,0.4760854542255402
8010,64.0,59.0,0.6717768907546997,0.011331841349601746,0.3168913125991821
8011,64.0,60.0,0.9322749376296996,0.00021763492259196937,0.06750752031803131
8013,64.0,62.0,0.21323660016059875,0.00018001791613642126,0.7865833640098572
8015,64.0,64.0,0.35939425230026245,0.5986713767051697,0.04193435236811638
8019,64.0,68.0,0.5237686038017273,0.00014554719382431358,0.4760858118534088
8020,64.0,69.0,0.6717767715454102,0.011331838555634022,0.3168914318084717
8021,64.0,70.0,0.9322749376296996,0.00021763492259196937,0.06750749796628952
8026,64.0,75.0,0.5237687230110168,0.00014554736844729632,0.4760857224464417
8027,64.0,76.0,0.6717767119407654,0.011331859044730663,0.3168914318084717
8028,64.0,77.0,0.9322748184204102,0.0002176353009417653,0.06750758737325667
8033,64.0,82.0,0.6767359972000122,0.02125178836286068,0.3020122349262237
8034,64.0,83.0,0.2867175042629242,0.003708376549184322,0.7095741033554077
8035,64.0,84.0,0.8729799389839172,0.0025360356085002427,0.12448405474424362
8038,64.0,87.0,0.2103501856327057,0.00016699997649993747,0.7894828319549559
8040,64.0,89.0,0.3593941330909729,0.5986714959144592,0.041934400796890266
8044,64.0,93.0,0.5237689614295961,0.0001455470046494156,0.4760854542255402
8045,64.0,94.0,0.6717768907546997,0.01133183017373085,0.3168912529945373
8046,64.0,95.0,0.9322749376296996,0.00021763512631878257,0.06750752031803131
8047,64.0,96.0,0.26289403438568115,0.0010194729547947645,0.7360864877700806
8051,65.0,50.0,0.9996077418327332,3.270840898039751e-05,0.0003595952875912189
8061,65.0,60.0,0.9999997615814208,1.89929608040984e-07,2.3720572173147048e-08
8071,65.0,70.0,0.9999997615814208,1.89929608040984e-07,2.3720572173147048e-08
8078,65.0,77.0,0.9999997615814208,1.8992979278209527e-07,2.3720572173147048e-08
8083,65.0,82.0,0.2702671885490417,0.6943814158439636,0.035351447761058814
8084,65.0,83.0,0.41840046644210815,0.0006617035833187401,0.5809378027915955
8085,65.0,84.0,0.9996063113212584,3.2959269447019324e-05,0.0003607617691159248
8096,65.0,95.0,0.9999997615814208,1.8992925276961611e-07,2.3720527764226063e-08
8097,65.0,96.0,0.7582378387451172,0.2395684868097305,0.002193784574046731
8101,66.0,50.0,0.995753049850464,0.0024653924629092216,0.0017816418549045923
8103,66.0,52.0,0.2687616646289825,0.3845481872558594,0.3466902077198029
8109,66.0,58.0,0.6159096360206604,0.08467081189155579,0.2994195818901062
8110,66.0,59.0,0.9852632284164428,0.011273390613496305,0.0034632892347872253
8111,66.0,60.0,0.999725878238678,4.730848672807042e-07,0.00027366989525035024
8113,66.0,62.0,0.27177518606185913,0.38076016306877136,0.3474646210670471
8119,66.0,68.0,0.6159093976020813,0.08467084169387817,0.2994197309017181
8120,66.0,69.0,0.9852632284164428,0.011273390613496305,0.0034632892347872253
8121,66.0,70.0,0.999725878238678,4.730848672807042e-07,0.0002736704191192985
8126,66.0,75.0,0.6159096360206604,0.08467075973749161,0.2994195222854614
8127,66.0,76.0,0.9852633476257324,0.011273354291915894,0.0034632794559001927
8128,66.0,77.0,0.999725878238678,4.7308623152275686e-07,0.00027367068105377257
8133,66.0,82.0,0.2492213696241379,0.5761554837226868,0.17462310194969174
8134,66.0,83.0,0.4895750284194946,0.005157813429832458,0.5052672028541565
8135,66.0,84.0,0.9956948757171632,0.0025116498582065105,0.0017934560310095546
8137,66.0,86.0,0.6526097655296326,0.2600744068622589,0.08731580525636673
8138,66.0,87.0,0.2694404721260071,0.3812863826751709,0.34927308559417725
8144,66.0,93.0,0.6159095764160156,0.08467081934213637,0.2994195818901062
8145,66.0,94.0,0.9852633476257324,0.011273370124399662,0.0034632862079888587
8146,66.0,95.0,0.999725878238678,4.73085776775406e-07,0.00027367068105377257
8147,66.0,96.0,0.5452976226806641,0.046041399240493774,0.4086609482765198
8151,67.0,50.0,0.9902296662330629,0.00842917338013649,0.0013410556130111215
8159,67.0,58.0,0.5061973929405212,0.4848769903182984,0.008925584144890308
8160,67.0,59.0,0.3031136095523834,0.6952560544013977,0.0016302431467920544
8161,67.0,60.0,0.99999737739563,4.092376286735089e-07,2.288132463945658e-06
8169,67.0,68.0,0.5061978101730347,0.4848766922950745,0.008925591595470905
8170,67.0,69.0,0.3031137883663177,0.6952559351921082,0.0016302451258525252
8171,67.0,70.0,0.99999737739563,4.092372307695769e-07,2.288132463945658e-06
8176,67.0,75.0,0.5061980485916138,0.4848763644695282,0.008925608359277248
8177,67.0,76.0,0.3031131327152252,0.6952565908432007,0.0016302412841469052
8178,67.0,77.0,0.99999737739563,4.0923879396359547e-07,2.2881367840454914e-06
8184,67.0,83.0,0.2208714187145233,0.0449935644865036,0.7341349720954895
8185,67.0,84.0,0.9900896549224854,0.0085657499730587,0.001344606513157487
8187,67.0,86.0,0.4923125505447388,0.4968080520629883,0.010879402048885822
8194,67.0,93.0,0.5061978101730347,0.4848766624927521,0.008925596252083778
8195,67.0,94.0,0.3031130135059357,0.6952567100524902,0.0016302454750984907
8196,67.0,95.0,0.99999737739563,4.0923839605966355e-07,2.288132463945658e-06
8197,67.0,96.0,0.8185495734214783,0.15924642980098724,0.02220406010746956
8201,68.0,50.0,0.4834494590759277,0.2070634365081787,0.3094870746135712
8211,68.0,60.0,0.9941628575325012,0.0009603115613572301,0.00487681059166789
8221,68.0,70.0,0.9941628575325012,0.0009603124344721435,0.0048768226988613605
8228,68.0,77.0,0.9941628575325012,0.000960316159762442,0.00487682456150651
8235,68.0,84.0,0.4851949214935303,0.20998603105545044,0.3048190176486969
8237,68.0,86.0,0.4318331480026245,0.4523267149925232,0.11584004759788513
8246,68.0,95.0,0.9941628575325012,0.0009603166254237293,0.004876829218119383
8247,68.0,96.0,0.39267826080322266,0.19747263193130493,0.4098490178585053
8261,69.0,60.0,0.9985336065292358,3.5266530176159e-06,0.001462796120904386
8271,69.0,70.0,0.9985336065292358,3.5266598388261627e-06,0.001462796819396317
8278,69.0,77.0,0.9985336065292358,3.52664301317418e-06,0.0014627926284447312
8287,69.0,86.0,0.419012188911438,0.3201386630535126,0.26084914803504944
8296,69.0,95.0,0.9985336065292358,3.526633008732461e-06,0.0014627898344770074
8301,70.0,50.0,0.376549631357193,0.05025419220328331,0.5731961131095886
8311,70.0,60.0,0.6834769248962402,0.2953425645828247,0.021180583164095882
8312,70.0,61.0,0.31853386759758,0.1994001716375351,0.4820660054683685
8321,70.0,70.0,0.6834768652915955,0.2953425645828247,0.021180581301450733
8322,70.0,71.0,0.3185334503650665,0.1994001269340515,0.4820663332939148
8328,70.0,77.0,0.6834768652915955,0.2953425645828247,0.021180592477321625
8329,70.0,78.0,0.3539231717586517,0.3879241943359375,0.25815257430076605
8335,70.0,84.0,0.3712021708488464,0.05174589529633522,0.5770519971847534
8337,70.0,86.0,0.3558521866798401,0.2977766394615173,0.34637120366096497
8346,70.0,95.0,0.6834768056869507,0.2953426241874695,0.021180585026741028
8351,71.0,50.0,0.4667691588401794,0.08930906653404236,0.44392186403274536
8359,71.0,58.0,0.3303146064281464,0.20374621450901031,0.4659392535686493
8361,71.0,60.0,0.9679007530212402,0.0002564824535511434,0.031842708587646484
8369,71.0,68.0,0.33031463623046875,0.20374596118927,0.4659394025802612
8371,71.0,70.0,0.9679007530212402,0.00025648294831626117,0.03184276074171066
8376,71.0,75.0,0.330314576625824,0.20374593138694766,0.465939462184906
8378,71.0,77.0,0.9679007530212402,0.0002564834139775485,0.03184276074171066
8385,71.0,84.0,0.4655332863330841,0.08986472338438034,0.4446020722389221
8394,71.0,93.0,0.330314576625824,0.20374612510204315,0.4659392833709717
8396,71.0,95.0,0.9679007530212402,0.0002564824535511434,0.031842708587646484
8401,72.0,50.0,0.9996076226234436,3.2710526284063235e-05,0.0003596037859097123
8411,72.0,60.0,0.9999997615814208,1.8992996331235193e-07,2.3720572173147048e-08
8421,72.0,70.0,0.9999997615814208,1.899303327945745e-07,2.3720572173147048e-08
8428,72.0,77.0,0.9999997615814208,1.8992942329987272e-07,2.3720572173147048e-08
8433,72.0,82.0,0.27026742696762085,0.6943812370300293,0.03535139188170433
8434,72.0,83.0,0.4184005260467529,0.0006617010221816598,0.5809377431869507
8435,72.0,84.0,0.9996063113212584,3.295924034318887e-05,0.0003607617691159248
8446,72.0,95.0,0.9999997615814208,1.89929608040984e-07,2.3720618358424872e-08
8447,72.0,96.0,0.7582378387451172,0.23956839740276334,0.0021937857381999493
8451,73.0,50.0,0.995753049850464,0.0024653889704495673,0.0017816367326304317
8453,73.0,52.0,0.2687615752220154,0.38454797863960266,0.3466903865337372
8459,73.0,58.0,0.6159092783927917,0.08467091619968414,0.2994198799133301
8460,73.0,59.0,0.9852633476257324,0.01127332728356123,0.0034632731694728136
8461,73.0,60.0,0.999725878238678,4.7308395778600243e-07,0.00027367015718482435
8463,73.0,62.0,0.27177488803863525,0.3807603120803833,0.3474648594856262
8469,73.0,68.0,0.6159092783927917,0.08467094600200653,0.2994197905063629
8470,73.0,69.0,0.9852633476257324,0.011273358948528768,0.003463281318545341
8471,73.0,70.0,0.999725878238678,4.73085776775406e-07,0.00027367015718482435
8476,73.0,75.0,0.6159091591835022,0.08467099815607071,0.2994197309017181
8477,73.0,76.0,0.9852633476257324,0.011273348703980446,0.0034632794559001927
8478,73.0,77.0,0.999725878238678,4.73085776775406e-07,0.0002736709429882467
8483,73.0,82.0,0.2492210268974304,0.5761559009552002,0.17462307214736938
8484,73.0,83.0,0.4895752370357514,0.005157813429832458,0.5052669644355774
8485,73.0,84.0,0.9956948757171632,0.002511647529900074,0.0017934569623321297
8487,73.0,86.0,0.6526104211807251,0.2600737810134888,0.08731576055288315
8488,73.0,87.0,0.26944059133529663,0.3812863826751709,0.3492729961872101
8494,73.0,93.0,0.6159096360206604,0.08467081189155579,0.2994195222854614
8495,73.0,94.0,0.9852633476257324,0.011273331940174105,0.003463276429101825
8496,73.0,95.0,0.999725878238678,4.73085776775406e-07,0.0002736704191192985
8497,73.0,96.0,0.5452980399131775,0.04604141041636467,0.4086605608463288
8501,74.0,50.0,0.9902296662330629,0.00842915754765272,0.0013410543324425814
8509,74.0,58.0,0.5061981678009033,0.4848763048648834,0.0089256027713418
8510,74.0,59.0,0.3031132519245148,0.6952564716339111,0.0016302402364090085
8511,74.0,60.0,0.99999737739563,4.092380265774409e-07,2.2881367840454914e-06
8519,74.0,68.0,0.5061985850334167,0.4848757684230805,0.008925584144890308
8520,74.0,69.0,0.3031133711338043,0.6952562928199768,0.001630245940759778
8521,74.0,70.0,0.99999737739563,4.0923879396359547e-07,2.288132463945658e-06
8526,74.0,75.0,0.5061982870101929,0.4848761558532715,0.008925599977374077
8527,74.0,76.0,0.30311334133148193,0.6952563524246216,0.001630245242267847
8528,74.0,77.0,0.99999737739563,4.092376286735089e-07,2.2881281438458245e-06
8534,74.0,83.0,0.22087128460407254,0.04499361664056778,0.734135091304779
8535,74.0,84.0,0.9900896549224854,0.008565741591155529,0.001344606513157487
8537,74.0,86.0,0.4923118948936462,0.4968087077140808,0.01087939366698265
8544,74.0,93.0,0.5061983466148376,0.4848760366439819,0.008925584144890308
8545,74.0,94.0,0.3031140863895416,0.6952556967735289,0.001630244543775916
8546,74.0,95.0,0.99999737739563,4.0923686128735426e-07,2.288130417582579e-06
8547,74.0,96.0,0.8185498118400574,0.15924620628356936,0.02220404520630836
8551,75.0,50.0,0.4834496080875397,0.207063227891922,0.30948716402053833
8561,75.0,60.0,0.9941628575325012,0.0009603147627785803,0.004876819904893637
8571,75.0,70.0,0.9941628575325012,0.0009603147627785803,0.004876834340393543
8578,75.0,77.0,0.9941628575325012,0.0009603156941011547,0.00487682456150651
8585,75.0,84.0,0.4851949214935303,0.20998592674732208,0.30481913685798645
8587,75.0,86.0,0.4318333268165589,0.452326625585556,0.11584004014730452
8596,75.0,95.0,0.9941628575325012,0.0009603147627785803,0.004876829218119383
8597,75.0,96.0,0.3926781713962555,0.1974727213382721,0.4098491072654724
8611,76.0,60.0,0.9985336065292358,3.5266530176159e-06,0.001462795422412455
8621,76.0,70.0,0.9985336065292358,3.5266530176159e-06,0.001462796120904386
8628,76.0,77.0,0.9985336065292358,3.5266530176159e-06,0.001462796819396317
8637,76.0,86.0,0.4190120100975037,0.3201387822628021,0.2608491778373718
8646,76.0,95.0,0.9985336065292358,3.5266396025690483e-06,0.0014627919299528005
8651,77.0,50.0,0.37654951214790333,0.050254199653863914,0.5731962323188782
8661,77.0,60.0,0.6834769248962402,0.2953424453735352,0.02118058875203133
8662,77.0,61.0,0.3185335397720337,0.19940009713172915,0.4820664525032044
8671,77.0,70.0,0.6834768652915955,0.2953425347805023,0.021180592477321625
8672,77.0,71.0,0.31853362917900085,0.19940021634101868,0.4820661246776581
8678,77.0,77.0,0.6834771633148193,0.2953422963619232,0.02118057571351528
8679,77.0,78.0,0.3539231717586517,0.3879243135452271,0.2581525146961212
8685,77.0,84.0,0.3712020218372345,0.05174584686756134,0.577052116394043
8687,77.0,86.0,0.35585230588912964,0.29777684807777405,0.3463708758354187
8696,77.0,95.0,0.683476984500885,0.29534247517585754,0.021180585026741028
8701,78.0,50.0,0.3285892605781555,0.06920377910137178,0.6022068858146667
8709,78.0,58.0,0.30496123433113104,0.16656894981861115,0.5284698009490967
8711,78.0,60.0,0.9754644632339478,0.0005323917139321567,0.02400324866175652
8719,78.0,68.0,0.3049611449241638,0.1665690541267395,0.5284698605537415
8721,78.0,70.0,0.9754643440246582,0.0005323931691236794,0.024003278464078903
8726,78.0,75.0,0.3049609661102295,0.1665690690279007,0.5284699201583862
8728,78.0,77.0,0.9754643440246582,0.0005323927034623921,0.024003291502594948
8731,78.0,80.0,0.236551433801651,0.032352320849895484,0.7310962677001953
8735,78.0,84.0,0.3288816213607788,0.06925605982542038,0.6018623113632202
8744,78.0,93.0,0.30496123433113104,0.16656900942325592,0.5284698009490967
8746,78.0,95.0,0.9754643440246582,0.0005323939258232713,0.024003291502594948
8751,79.0,50.0,0.9229468703269958,0.057149209082126624,0.019903821870684624
8759,79.0,58.0,0.224334329366684,0.7665100693702698,0.0091555779799819
8761,79.0,60.0,0.9979768395423888,0.0020066625438630577,1.6586913261562586e-05
8769,79.0,68.0,0.22433456778526306,0.7665097713470459,0.009155570529401302
8771,79.0,70.0,0.9979768395423888,0.00200665881857276,1.6586865967838094e-05
8776,79.0,75.0,0.22433413565158844,0.7665101885795593,0.009155566804111004
8778,79.0,77.0,0.9979768395423888,0.0020066625438630577,1.6586880519753322e-05
8785,79.0,84.0,0.9225436449050904,0.05763286724686624,0.01982351578772068
8794,79.0,93.0,0.2243342250585556,0.7665101289749146,0.00915556587278843
8796,79.0,95.0,0.9979768395423888,0.002006664639338851,1.6586913261562586e-05
8797,79.0,96.0,0.4475241005420685,0.5041635036468506,0.04831240698695183
8801,80.0,50.0,0.771548867225647,0.019276734441518784,0.2091743648052216
8809,80.0,58.0,0.20567157864570615,0.7182784676551819,0.07605000585317613
8811,80.0,60.0,0.9984706044197084,0.0005199878360144794,0.0010093046585097911
8819,80.0,68.0,0.2056720554828644,0.7182778716087341,0.07605008780956267
8821,80.0,70.0,0.9984706044197084,0.0005199871957302094,0.0010093026794493196
8826,80.0,75.0,0.20567148923873899,0.718278169631958,0.07605026662349701
8828,80.0,77.0,0.9984706044197084,0.0005199869046919048,0.0010093036107718942
8833,80.0,82.0,0.2654681503772736,0.6015465259552002,0.13298527896404266
8835,80.0,84.0,0.7703843116760254,0.01980073377490044,0.20981493592262268
8844,80.0,93.0,0.2056717723608017,0.7182780504226685,0.07605018466711044
8846,80.0,95.0,0.9984706044197084,0.0005199856823310256,0.0010093017481267452
8847,80.0,96.0,0.5456928610801697,0.2676737904548645,0.1866334080696106
8851,81.0,50.0,0.470052033662796,0.4396880865097046,0.09025990217924118
8861,81.0,60.0,0.9972420930862428,4.404477658681572e-05,0.002713980618864298
8871,81.0,70.0,0.9972420930862428,4.404473293107003e-05,0.002713974332436919
8878,81.0,77.0,0.9972420930862428,4.404477658681572e-05,0.0027139820158481602
8885,81.0,84.0,0.4708381593227386,0.4388783872127533,0.09028350561857224
8896,81.0,95.0,0.9972420930862428,4.404490027809516e-05,0.002713980618864298
8897,81.0,96.0,0.5191314816474915,0.3367675840854645,0.14410097897052765
8905,82.0,54.0,0.4382392168045044,0.5160183906555176,0.045742359012365334
8909,82.0,58.0,0.7114431262016296,0.07005247473716736,0.2185043841600418
8911,82.0,60.0,0.9996362924575806,6.344125154100765e-07,0.00036307616392150516
8915,82.0,64.0,0.438239187002182,0.5160183906555176,0.04574244841933249
8919,82.0,68.0,0.7114428281784058,0.07005257904529573,0.21850457787513733
8921,82.0,70.0,0.9996362924575806,6.344137659652915e-07,0.00036307616392150516
8926,82.0,75.0,0.7114429473876953,0.07005256414413452,0.21850451827049253
8928,82.0,77.0,0.9996362924575806,6.344149596770876e-07,0.0003630770370364189
8937,82.0,86.0,0.4384479522705078,0.35867008566856384,0.20288199186325076
8940,82.0,89.0,0.4382389485836029,0.5160186290740967,0.04574238136410713
8944,82.0,93.0,0.7114431858062744,0.07005245983600616,0.21850436925888064
8946,82.0,95.0,0.9996362924575806,6.344125154100765e-07,0.00036307668779045343
8947,82.0,96.0,0.4054485857486725,0.4488334953784943,0.14571797847747806
8961,83.0,60.0,0.9742816686630248,1.7799406123231165e-05,0.025700530037283897
8971,83.0,70.0,0.9742816686630248,1.779938793333713e-05,0.025700530037283897
8978,83.0,77.0,0.9742817878723145,1.7799389752326533e-05,0.025700509548187256
8987,83.0,86.0,0.5722057223320007,0.0813000276684761,0.346494197845459
8996,83.0,95.0,0.9742816686630248,1.7799406123231165e-05,0.02570053748786449
8997,83.0,96.0,0.3511786460876465,0.015598551370203497,0.6332228183746338
9005,84.0,54.0,0.24387963116168976,0.5622779130935669,0.19384244084358213
9011,84.0,60.0,0.9830862283706664,6.700191443087533e-05,0.016846721991896633
9015,84.0,64.0,0.2438795566558838,0.5622780919075012,0.1938423365354538
9021,84.0,70.0,0.9830862283706664,6.700216908939183e-05,0.01684677042067051
9028,84.0,77.0,0.9830862283706664,6.700223457301037e-05,0.016846762970089912
9037,84.0,86.0,0.5417623519897461,0.172467902302742,0.2857697010040283
9040,84.0,89.0,0.24387957155704496,0.5622780323028564,0.19384239614009854
9046,84.0,95.0,0.9830862283706664,6.700216908939183e-05,0.016846755519509315
9061,85.0,60.0,0.9846797585487366,0.00012184034858364612,0.01519834157079458
9071,85.0,70.0,0.984679877758026,0.00012184013030491768,0.015198328532278538
9078,85.0,77.0,0.984679877758026,0.00012183989019831643,0.015198306180536747
9087,85.0,86.0,0.28728044033050537,0.18824879825115204,0.5244708061218262
9096,85.0,95.0,0.9846797585487366,0.00012184011575300246,0.01519834157079458
9111,86.0,60.0,0.3609381914138794,0.15287919342517853,0.4861826598644257
9121,86.0,70.0,0.3609378933906555,0.1528792530298233,0.4861829280853272
9128,86.0,77.0,0.360937774181366,0.15287937223911285,0.4861829280853272
9146,86.0,95.0,0.360938161611557,0.15287917852401733,0.4861826896667481
9155,87.0,54.0,0.9454064965248108,0.038590434938669205,0.016002967953681946
9159,87.0,58.0,0.9118372201919556,0.00282763852737844,0.08533516526222229
9161,87.0,60.0,0.9999879598617554,3.9137659779697737e-10,1.203288684337167e-05
9162,87.0,61.0,0.3294734060764313,0.010598715394735336,0.6599278450012207
9165,87.0,64.0,0.9454064965248108,0.038590464740991585,0.016002999618649483
9169,87.0,68.0,0.9118372201919556,0.0028276396915316577,0.08533519506454468
9171,87.0,70.0,0.9999879598617554,3.913750989958942e-10,1.2032863196509425e-05
9172,87.0,71.0,0.3294732868671417,0.010598691180348395,0.6599279642105103
9176,87.0,75.0,0.9118372201919556,0.002827641321346164,0.0853351578116417
9178,87.0,77.0,0.9999879598617554,3.9137809659806077e-10,1.2032909580739215e-05
9181,87.0,80.0,0.6699201464653015,0.0014812571462243795,0.32859861850738525
9187,87.0,86.0,0.8751697540283203,0.05577625334262848,0.06905397772789001
9190,87.0,89.0,0.9454066157341005,0.03859042376279831,0.01600297912955284
9194,87.0,93.0,0.9118372201919556,0.002827637130394578,0.0853351280093193
9196,87.0,95.0,0.9999879598617554,3.9137734719751904e-10,1.2032897757308094e-05
9197,87.0,96.0,0.80699622631073,0.004301681648939848,0.1887020766735077
9211,88.0,60.0,0.7928999066352844,0.00034877113648690283,0.206751361489296
9221,88.0,70.0,0.7928997278213501,0.0003487712237983942,0.2067515105009079
9228,88.0,77.0,0.7928996682167053,0.0003487716894596815,0.20675154030323029
9246,88.0,95.0,0.7928996682167053,0.000348771020071581,0.20675154030323029
9251,89.0,50.0,0.8714962601661682,0.0024999519810080533,0.12600389122962952
9253,89.0,52.0,0.20605838298797607,0.0001821683690650389,0.7937594652175903
9255,89.0,54.0,0.35939449071884155,0.5986711978912354,0.041934356093406684
9259,89.0,58.0,0.5237684845924377,0.00014554716472048312,0.4760859608650208
9260,89.0,59.0,0.6717767715454102,0.011331850662827492,0.3168913722038269
9261,89.0,60.0,0.9322749376296996,0.00021763512631878257,0.06750752031803131
9263,89.0,62.0,0.21323667466640472,0.00018001806165557355,0.7865833044052124
9265,89.0,64.0,0.3593943417072296,0.5986713171005249,0.041934356093406684
9269,89.0,68.0,0.5237686038017273,0.00014554719382431358,0.4760858118534088
9270,89.0,69.0,0.671776533126831,0.011331856250762941,0.3168916404247284
9271,89.0,70.0,0.9322749376296996,0.00021763470431324092,0.06750746071338654
9276,89.0,75.0,0.5237684845924377,0.0001455470046494156,0.4760859608650208
9277,89.0,76.0,0.6717764139175415,0.01133185438811779,0.3168916702270508
9278,89.0,77.0,0.9322749376296996,0.00021763512631878257,0.06750748306512833
9283,89.0,82.0,0.6767361760139465,0.02125176414847374,0.3020120859146118
9284,89.0,83.0,0.28671735525131226,0.0037083823699504133,0.7095742225646973
9285,89.0,84.0,0.872979998588562,0.0025360332801938053,0.12448398023843765
9288,89.0,87.0,0.21034999191761014,0.00016700003470759842,0.7894830703735352
9290,89.0,89.0,0.3593943119049072,0.5986713171005249,0.041934367269277566
9294,89.0,93.0,0.5237690806388855,0.00014554732479155064,0.476085364818573
9295,89.0,94.0,0.6717762351036072,0.011331851594150066,0.31689196825027466
9296,89.0,95.0,0.9322748184204102,0.0002176348934881389,0.0675075352191925
9297,89.0,96.0,0.26289406418800354,0.0010194723727181554,0.7360864281654358
9301,90.0,50.0,0.9996077418327332,3.270850356784649e-05,0.00035959598608314986
9311,90.0,60.0,0.9999997615814208,1.8992888328739355e-07,2.3720572173147048e-08
9321,90.0,70.0,0.9999997615814208,1.8992906802850484e-07,2.372048157894824e-08
9328,90.0,77.0,0.9999997615814208,1.8992925276961611e-07,2.3720527764226063e-08
9333,90.0,82.0,0.2702673971652985,0.6943811774253845,0.035351477563381195
9334,90.0,83.0,0.4184016287326813,0.0006617032922804357,0.5809366703033447
9335,90.0,84.0,0.9996063113212584,3.295936403446831e-05,0.0003607621183618903
9346,90.0,95.0,0.9999997615814208,1.899301480534632e-07,2.3720572173147048e-08
9347,90.0,96.0,0.7582378983497621,0.23956836760044095,0.0021937848068773746
9351,91.0,50.0,0.995753049850464,0.002465390134602785,0.001781638478860259
9353,91.0,52.0,0.2687617242336273,0.3845479190349579,0.3466903567314148
9359,91.0,58.0,0.6159095764160156,0.08467082679271698,0.2994195222854614
9360,91.0,59.0,0.9852633476257324,0.011273348703980446,0.0034632794559001927
9361,91.0,60.0,0.999725878238678,4.73085776775406e-07,0.00027367015718482435
9363,91.0,62.0,0.27177515625953674,0.3807601034641266,0.3474647104740143
9369,91.0,68.0,0.6159099936485289,0.08467075973749161,0.2994191944599152
9370,91.0,69.0,0.9852633476257324,0.011273381300270556,0.003463289700448513
9371,91.0,70.0,0.999725878238678,4.730866578483983e-07,0.0002736704191192985
9376,91.0,75.0,0.6159098744392395,0.0846707671880722,0.2994194030761719
9377,91.0,76.0,0.9852633476257324,0.01127333752810955,0.003463276429101825
9378,91.0,77.0,0.999725878238678,4.73085776775406e-07,0.0002736704191192985
9383,91.0,82.0,0.2492213994264603,0.5761554837226868,0.17462311685085294
9384,91.0,83.0,0.4895755052566528,0.005157808773219585,0.5052667260169983
9385,91.0,84.0,0.9956948757171632,0.002511647529900074,0.0017934569623321297
9387,91.0,86.0,0.6526106595993042,0.26007363200187683,0.08731570839881897
9388,91.0,87.0,0.2694405019283295,0.3812863230705261,0.3492732048034668
9394,91.0,93.0,0.6159101128578186,0.08467070758342743,0.29941925406455994
9395,91.0,94.0,0.9852633476257324,0.01127333752810955,0.0034632731694728136
9396,91.0,95.0,0.999725878238678,4.730848672807042e-07,0.0002736704191192985
9397,91.0,96.0,0.5452979207038879,0.04604142531752586,0.4086606502532959
9401,92.0,50.0,0.9902297854423524,0.008429150097072123,0.001341054565273225
9409,92.0,58.0,0.506197988986969,0.484876424074173,0.00892558228224516
9410,92.0,59.0,0.3031136095523834,0.6952560544013977,0.0016302453586831687
9411,92.0,60.0,0.99999737739563,4.0923879396359547e-07,2.2881347376824124e-06
9419,92.0,68.0,0.5061982870101929,0.4848761260509491,0.008925591595470905
9420,92.0,69.0,0.30311319231987,0.6952565312385559,0.001630241866223514
9421,92.0,70.0,0.99999737739563,4.0923686128735426e-07,2.2881281438458245e-06
9426,92.0,75.0,0.5061977505683899,0.4848767518997192,0.008925590664148329
9427,92.0,76.0,0.3031136989593506,0.6952559947967529,0.0016302460571750998
9428,92.0,77.0,0.99999737739563,4.0923839605966355e-07,2.288132463945658e-06
9434,92.0,83.0,0.22087153792381287,0.04499354213476181,0.7341349124908447
9435,92.0,84.0,0.9900896549224854,0.008565733209252356,0.0013446052325889466
9437,92.0,86.0,0.4923118948936462,0.4968087077140808,0.010879401117563248
